score;txt
5;Produto muito bom
5;Chego muito rápido recomendo
5;Recebi o produto em dois dias!! Tudo como esperado!! Muito satisfeita com a loja!!
5;Entrega rápida. Tudo nos conformes. Ágil
5;Ainda não testei o produto mas chegou dentro do prazo
5;Muito bom.
5;me surpreendeu a entrega muito rapida esta de parabéns.
5;Cartucho funcionando bem cores firmes , ja comprei em outras lojas e acabei perdendo dinheiro .
5;Bom serviço de entrega.
5;produto entregue antes do prazo previsto
5;Amei!!!!
5;Loja muito boa, entrega no prazo, produto chegou antes do prazo
5;Ótima desde a compra até a entrega, super rápida e vc consegue acompanhar tudo!
5;Realmente o kit é muito bonito e o acabamento dos pincéis parece ser muito bom. Super satisfeita
5;Igualzinho o que eu pedi. Lindo
5;muito bom chegou antes do prazo previsto
5;Top e rápido
5;Gostei muito
5;Nota 10 para lannister e targaryen!!!!
5;sempre comprei na lannister.com e nunca tive nenhum problema, com entrega, informações, compra etc. nota 10.
5;Produto excelente qualidade. Compra chegou na data prevista.
5;Produto entregue no prazo, muito bom.
5;Sempre compro nas lannister
5;Legal.....
5;Recebido no prazo e em bom estado, ótima compra!
5;Chegou bem antes do prazo, ótimo produto
5;Chegou em perfeito estado e antes do prazo!
5;A loja foi rápida e o produto chegou no prazo.
5;Parabens, superou as minhas expectativas!
5;Ótima qualidade, maior do que eu esperava e muito macio. Entrega rápida. Recomendo!
5;O produto chegou, bem antes da data prevista, bem embalado.O organizador é excelente, muito espaçoso e comporta muito bem os brinquedos.Adorei!
5;"\""
5;Chegou relativamente rápido, antes do prazo previsto, produto lindo, condizente a foto, e veio em perfeito estado, muito bem embalado.
5;Ótimo produto !
5;Chegou rapido e tem otima qualidade.
5;Satisfeito
5;Chegou antes do prazo estipulado e bem embalado.
5;O prazo para entrega era de 14 dias úteis, chegou em 2 dias! Muito bom!
5;atendeu minhas expectativas!
5;Perfeito
5;Recomendo
5;TUDO SAIU CONFORME COMBINADO. OBRIGADO.
5;muito bom
5;Muito bom kit suplemento
5;Produto muito bom e resistente. Entrega antes do prazo
5;Foi objetivo, prático e eficaz.
5;Recebi o produto antes do prazo. Excelente mercadoria
5;Chegou muito antes do previsto
5;Eu recomendo a outras pessoas, excelente.
5;Excelente vai ser muito útil. Muito obrigado!
5;Entrega a jato, vendedor correto
5;Gostei, foi entregue no prazo acertado.
5;Entrega rápida e produtos corretos....
5;Recebi bem antes do prazo
5;Recomendo
5;recomendo de +
5;Recomendo produto de ótima qualidade
5;produto chegou muito rápido, ótima qualidade.
5;Qualidade otima.
5;PRODUTO ENTREGUE DENTRO PRAZO ESTABELECIDO.
5;Gostei do produto muito bem embalado. super recomendo
5;A cor recebida foi diferente da escolhida, mas combinou com a composição do quarto.
5;A encomenda chegou certinha e antes do prazo previsto. Recomendo!
5;Produto entregue antes do prazo estipulado! Recomendo a compra!
5;Ótimo produto, entrega antes do previsto... Certamente procurarei a loja no futuro para outras compras.
5;10
5;Confiavel
5;Otimo
5;excelente produto, recomendo
5;Nossa muito rápido e produto de qualidade
5;A entrega chegou bem antes do prazo estipulado.
5;Greve caminhão demorou um pouco mas perfeito
5;Produto bom,mas achei que o Edredon fosse bem mais grosso
5;produto muito bom, conforme anúncio e qualidade muito boa
5;Comprei no fim de Novembro/2017 e a previsão era para 22/12/2017, chegou em 14/12/2017.
5;Ok
5;Otimo, como esperava
5;Nóta 10 tudo perfeito
5;ótimo produto, ótimo atendimento, entrega..
5;Tudo bom
5;Eu recebi mas compreo o produto errado,queria ver para poder trocar. obrigado
5;Funcionou perfeitamente no meu ar portatil springer 12.000 btus
5;Atendeu as espectativas
5;Estou muito satisfeito.
5;Agradeço a atenção foi TD perfeito
5;Produto chegou no prazo como combinado, e sem problemas ou avarias.
5;Produto chegou antes do prazo... rastreamento sempre atualizado
5;100 %.
5;Muito satisfeita com meus pedidos, recebi muito antes do prazo de entrega, então eu recomendo está loja sim......
5;Chegou muito rapido. Bem antes do prazo determinado.
5;Produto chegou perfeito, antes do prazo!
5;chegou no prazo e produto correto
5;Produto entregue perfeitamente e antes do prazo informado!!!
5;Muito obrigado pela entrega.
5;Entrega rapida
5;Produto exatamente como pedido, testado e todos em perfeito funcionamento.
5;Cumpro com aquilo que promete... funciona perfeitamente no gol g3 1.0 16V... O consumo de combustível instantâneo funciona perfeitamente.
5;PRODUTO ENTREGUE ANTES DO PRAZO.
5;nota 1000 , Gostei muito do produto , material de qualidade e bonito design
5;Amei o produto, e chegou bem antes do prazo de entrega. Eu recomendo essa loja.
5;Parabéns
5;muito bom, produto entregue antes do prazo
5;Já havia comprado nesse site, e a compra foi efetuada com exito, entregue dentro do tempo, produto de excelente qualidade,recomendo a todos, confiança e segurança em fazer compras.
5;Satisfeito com a aquisição e o produto. ainda não instalei.
5;gostei muito
5;Ótimo, chegou super rápido, produto de boa qualidade!
5;Produto chegou no prazo e em perfeitas condições....
5;O produto chegou antes do combinado e em perfeito estado.
5;Mochila de otimo tamanho para o meu filho de 3 anos... boa qualidade.. tamanho Ideal
5;Recebido conforme anunciado. Preço bem atrativo, produto original
5;Ja fiz outras compras pelo baratheon,e sempre recebi tudo no prazo e em ordem, fiquem com Deus.
5;Produto entregue antes do prazo, apenas pela questão do frete ele ficou caro por se tratar de um produto simples.
5;Parabéns pelo atendimento.
5;Produto entregue antes do prazo.
5;Satisfeita cm a entrega
5;tudo dez
5;Gostei muito do produto, muito prático!! Amei!
5;A maioridade das cameras de espiã em baixo de R$100 são lixo. Raramente funcionam, e com qualidade péssima de video e som. Investi um pouco mais aqui e fiquei impressionado com imagem e som. Recomendo
5;CHEGOU NO PRAZO E SEM NENHUMA DISCREPÂNCIA.
5;Entrega rápida, antes do prazo previsto. Produto superou as expectativas...
5;Entrega rápida , muito antes do prazo
5;Recomendo pelo melhor preço e respeito ao prazo de entrega.
5;Estraga rápida produto bom adorei excelente
5;Entrega dentro do prazo.
5;Amei.Produto lindo, de otima qualidade.
5;Produto correto e conforme a descrição no site. Entregue antes do previsto.
5;Chegou perfeito.
5;Chegou dentro do prazo e o produto igual ao site.
5;Gostei atendimento e a mercadoria chegou antes do prazo combinado.
5;Tudo maravilhoso
5;Muito bom atendimento e serviço prestado!
5;ok
5;Ótimo
5;Adorei, eu recomendo !!!
5;O produto chegou antes do prazo estou muito satisfeita
5;Produto entregue antes da data programada, excelente.
5;Nossa produto veio corretamente, recomendo muito esta loja
5;Vcs são sempre ótimos por isso sempre compro.
5;Parece q vc só pôs uma lona na parede, mas cumpre a função que é impedir de entrar luz.
5;A empresa entregou de forma rapida e no prazo, sem contratempos
5;O produto atende as expectativas.
5;produto entregue no prazo.
5;Recebi a mochila antes mesmo do prazo estabelecido. Produto excelente, segue exatamente o que está no anúncio.
5;Amei
5;Excelente site, melhor preço, entrega super rápida, bem antes do prazo previsto!Eu volto sempre aqui!
5;produto excelente, entregue antes do prazo recomendo
5;Muito bom o atendimento recomendado estou muito satisfeito
5;Recomendo!!!
5;Muito obrigada pelo produto!!
5;loja cumpri o prazo
5;Comprei p dar de presente e os noivos amaram! Só ñ recebi no prazo pq os Correios estavam em greve. Recomendo o produto e a loja parceira. Parabens lannister por respeitar o consumidor!
5;Entrega correta e antes do prazo acertado.
5;Gostei, é bonita , mas o cabelo embaraçado muito.
5;Recebi o relógio antes do prazo anunciado pelo site! O produto veio bem embalado. Recomendo esse parceiro.
5;Otima
5;Comprometimento com o cliente.
5;A compra foi muito rápida, fiz o pedido, e todos os procedimentos foram rápidos. Recebi o produto certinho e antes mesmo do prazo.
5;Esse produto é maravilhoso 😱
5;recomendo sim!
5;muito bom
5;So nao recebi em casa. Mais tudo bem deixaram a mercadoria nos correios perto de onde eu moro.
5;Produto de qualidade e entregue dentro do prazo
5;Pontualidade
5;Produto de boa qualidade, é mais do que o esperado, entrega ocorreu no prazo.
5;Compro na lannister há anos!!!!
5;Vendedor exelente cumpre o que promete. O produto chegou antes do prazo.
5;o produto superou minha expectativa, chegou antes do prazo, veio sem nenhum defeito, recomendo muito.
5;Aguardo solução protocolo sobre valor de compra divergente da Empresa stark. Valor da compra cobrado a vista de R$352,95 e na fatura cobrado a mais em R$381,25
5;Peça muito bem feita. Robusta e bonita.
5;As lojas lannister é uma excelente loja e sempre cumpre com o que divulga, estou muito satisfeito com o meu produto e parabenizo a loja e o profissionalismo dessa empresa. Obrigado!
5;Ótimos produtos
5;muito bom
5;Recomendo
5;Muito bom SUPER INDICO!
5;Solicitei a devolução do pedido!Devido a ter feito outra compra, mas tudo veio certinho no outro pedido!
5;Recebi o produto antes do prazo...
5;tudo certo graças a Deus, stark e lojas lannister sempre dando um banho de competencia em todos os sentidos, muito obrigado assim que tiver mais promoçoes estamos ai para comprar mais produtos, o
5;Veio antes do que eu esperava. recomento a todos
5;otimo
5;Atendimento além da minha expectativa.
5;Entrega, produto e negociação dentro do estipulado. Recomendo.
5;Recomendo.
5;Otimo preço, rapida entrega, recomendo...
5;Eu, queria comprar duas camas , achei o frete um absurdo o frete mais caro que as camas. A antena até que deu pra comprar foi otimo
5;Ótimo
5;Produto entregue dentro do prazo, conforme anunciado estou muito satisfeito.
5;Entrega super rapida, antes do prazo, a cuba é linda, veio td certinho! Melhor preço ! Recomendo
5;Foi bem rápido a entrega, fiquei muito satisfeita.
5;Gostei muito do produto veio como estava no site entrega rápida tô amando minha compra !
5;excelente
5;Excelente produto e excelente loja.
5;Parabéns chegou antes do prazo
5;xxx
5;Tudo como o esperado..foi um prazer comprar com vocês.
5;Otimo Produto e entregue no Prazo.
5;muito bom
5;Recomendo esse produto.
5;produto de qualidade , entrega rápida ....
5;O produto veio com medidas erradas. Lá informava que era Tapete pro Jimny, parece mais tapete de Scania de tão grande.
5;Além de um ótimo produto o prazo foi insuperável!
5;chegou no prazo e com qualidade
5;Produto bom. Recomendo.
5;Obrigado pelo produto eu estou bem satisfeito pelo produto que foi entregue no praso
5;Gostei da lancheira térmica, material muito bom. Só poderia ser maior.
5;Sempre recebi os produtos comprados com bastante antecedência e em ótimo estado.
5;chegou bem antes do informado.
5;muito bom recebi minha compra antes do que previa
5;Produto correto e entregue no prazo
5;O produto veio antes do previsto, gostei muito dele, porem esperava que ele fosse maior. Tamanho do leitor e bem pequeno
5;Veio separados ,mas tudo OK,estou satisfeita
5;Foi super rápido comprar e receber, produto conforme a foto.
5;Comunico que recebi o produto que haviam cancelado pois o que realmente comprei seguindo os passos da entrega chegou no dia anterior.. Quero saber qual procedimento para devolução .
5;Feliz com o atendimento e rapidez obrigado
5;Produto conforme o anunciado
5;Excelente produto, de excelente qualidade. Nota 10
5;Adorei o produto!!
5;Rápido na entrega parabéns
5;ENTREGA MAIS DO QUE RÁPIDA...THE FLASH!!!
5;Tdo certo com a entrega ...
5;muito boa entrega. antes do marcado
5;Produto perfeito, ótima qualidade
5;Feliz pelo produto e a entrega rápida.
5;Produto de qualdade
5;As bolsas são lindas, parecem ser muito resistentes, vou amar usar elas com meu bebê. :)
5;Uma cadeira ótima para relaxar.
5;Muito bom perfeito
5;Estou satisfeita. Produto condiz com a minha expectativa. A entrega foi rápida. Estou realmente feliz.
5;Excelente material. Chegou antes do previsto.
5;Recebi corretamente.
5;Entrega extremamente rápida, satisfeito com o serviço!
5;Entrega rápida. Ótimo produto.
5;Relógio lindo, perfeito. Entrega super rápida. Parabéns.
5;Vocês são excelente profissionais,atendimento ao cliente vcs são os melhores, obrigada pela atenção
5;Produto entregue dentro do prazo
5;Recebi o produto no prazo e dentro das expectativas.
5;Recomendo
5;Só de chegar exatamente no prazo já ganhou meu conceito parabéns
5;Boa
5;Ótimo produto!
5;Cadastro rápido, excelente produto e prazo de entrega antes do esperado
5;Ouve uma demora muito grande da parte dos Correios para me entregar o produto, pois eles estavam em greve, mais enfim acabou tudo certo, recebi o produto certinho. Recomendo essa loja todos os cliente
5;Bom
5;A lannister.com está na minha lista mais TOP! Quase tudo que tenho comprei por ela sem problemas!! Recomendo a todos, pois durante estes mais de 10 anos nunca tive problemas.
5;Chegou bem rápido produto de qualidade em relação ao preço
5;A torneira é linda,só não sei o funcionamento,pois ainda não a instalei.
5;EXCELENTE
5;Bom produto é rápida entrega😏
5;Bom produto, antes do prazo de entrega, excelente.
5;ótimo produto. rápida entrega. Super recomendo.
5;Recebido antes do prazo e em perfeitas condições.
5;Ótimo muito bom gostei da atenção e do produto também
5;Adorei a toalha. Muito bonita e chegou antes do prazo.. ..
5;Loja séria com seus compromissos, entrega rápida.
5;Perfeito
5;Produto excelente, bom preço, rapidez na entrega. Estou satisfeito com a compra.
5;Produto em perfeito estado entrega antes do prazo.. recomendo..
5;EXCELENTE PRODUTO E ENTREGA
5;Produto exatamente com imaginei. Lindo.
5;Muito bom goste
5;Tudo nos conformes, tudo bom, preço, prazo, qualidade. D+. Compre também!!!
5;Gostei da pontualidade
5;Produto ótimo como esperado embalado muito bem entrega antes do prazo
5;Produtos de acordo com a descrição. As cerdas dos pincéis são super macias amei
5;Eu cancelei a compra
5;Produto perfeito de acordo com o descrito no site, boa qualidade e a entrega foi antes do prazo previsto.
5;Comecei a tomar agora ... Espero um resultado, cfe pesquisas na internet.
5;Ótimo
5;Só gostaria de ter a certeza que o produto é original.....senti falta do selo da importadora e selo holográfico.....além da fixacao.....péssima....
5;Como sempre o stark entrega bem rápido, antes até do prazo previsto.
5;tudo perfeito, produto igual ao do site, chegou antes do prazo. Recomendo!!!!
5;ótima loja recomendo a todos
5;Produto entregue dentro do prazo, porém somente após receber o produto identifiquei que confundi o modelo.
5;Minha filha adorou a mochila, super recomendo.
5;Estou satisfeito com o produto e a entrega.
5;O produto veio muito rápido estávamos aguardando para a próxima semana
5;Chegou antes do prazo marcado. Nenhum problema.
5;Entrega no prazo produto com embalagem perfeita
5;Muito bom.
5;a avaliação acima expressa a minha opinião
5;Foi super agil e seguro a compra, recomendo pois o produto é de qualidade.
5;Excelente o processo de compra e entrega do produto. Recomendo.
5;O produto chegou dentro do prazo e exatamente como anunciado!
5;Nadadeira top super macia como eu procurava.
5;Excelente a prestação de serviços, recomendado.
5;Produto de qualidade conforme o anunciado. O pedido foi entregue 15 dias antes da data inicial, uma maravilha.
5;foi muito rápido que recebi a encomenda
5;recebi o produto bem antes do dia, previsto para a entrega, satisfeita demais com o produto e com a loja.
5;Entregou o produto no prazo recomendo
5;Eu e minha noiva adoramos!! Grande e lindo!
5;produto entregue no prazo td certo
5;Excelente...Tudo!!!!
5;Entrega rápida. Antes do prazo.
5;Atendeu plenamente minhas expectativas.
5;Produto atendeu a todas expectativas
5;Veio no prazo, se fosse um prazo mais curto, ficaria excelente!
5;Produto excelente chegou dentro do prozo, super recomendo!!!
5;Ótima vendedor muito bom OBG.
5;Produto ótimo e entrega super rápida , super recomendo
5;Adoro comprar na lannister
5;Produto Muito bom. Recomendo.
5;Vocês foram muito rápidos na entrega. Estamos de parabéns
5;PRODUTO ENTREGUE CORRETAMENTE DENTRO DO PRAZO....MUITO BOM O ATENDIMENTO!!!!!
5;A única coisa que eu não gostei, foi que o produto venho sem a nota fiscal.
5;Produto exatamente igual ao anunciado, chegou bem antes do prazo previsto. Recomendo a todos.
5;Vendedor muito bom recebi antes do prazo
5;O produto foi entregue antes do prazo determinado pelo fornecedor.
5;O produto é ótimo, já faz algum tempo que uso. Agora, a Loja é excelente em todos os sentidos.
5;Entrega rápida e acertada.
5;Serviços todos ótimos, porém achei só o fecho um pouco frágil!!recomendo!
5;A loja utiliza os Correios para o envio e a entrega, prevista até 31/01/2018 foi realizada em 08/01/2018 muito antes do previsto. Parabéns por utilizar os Correios. EXCELENTE!
5;VEIO EM PERFEITA CONDIÇÃO E ANTES DO PRAZO
5;Entrega rápida e tudo certo.
5;recebi no prazo, corretamente e facilidade em comprar e pagar
5;Sempre compro e recebo tudo certinho.
5;Cortina linda,material maleavel me surpreendi
5;Muito bom
5;Entrega rápida, pra configurar o WiFi Repeater é complicado só com auxílio de um técnico!!!
5;Houve 3 tentativas de entrega mas eu não me encontrava no momento para receber. Aguardo orientação de como proceder para receber o produto ou cancelar a compra
5;Ótima
5;Produtos ótimos, entrega rápida, super recomendo!!
5;Produto muito bom pra lavar meu carro não gasto muito água e lavo rápido
5;Bom
5;Muito satisfeito com os produtos e entrega.
5;muito bom
5;Recomento! Entrega pontual.
5;Meu filho ficou muito feliz
5;Ótimo
5;Gostei muito!
5;Muito Rápido entrega, kit capinha e peliluca perfeito. Parabéns .
5;Produto conforme o anunciado, tudo certo. Chegou antes do previsto.
5;Muito rapido
5;A transação ocorreu dentro da proposta.
5;Otimo
5;Muito bom o produto e a entrega melhor ainda.
5;Ótimo
5;Chegou antes do previsto!! Super recomendo!!
5;Recebi antes do prqzo
5;Excelente protudo, ótima entrega
5;Gostei muito, entrega muito rápido.
5;Chegou antes do prazo em perfeitas condições. Parabéns
5;Vlw fi
5;Fiz quatro pedidos, só recebi um, pois os demais foram cancelados,no entanto o valor do boleto veio no total da compra.1.293,38,comprado 30/04/18.Estou aguardando envio do boleto no valor 179,40 obrig
5;Chegou antes do prazo recomendo
5;Excelente
5;muita boa loja
5;Tudo dentro do prazo estabelecido.
5;show
5;Só posso avaliar após o uso!
5;o produto é ótimo e chegou antes do prazo previsto
5;A lannister.com é um excelente Site de compras.
5;Produto chegou uns 15 dias antes do prazo. (O que é ótimo) Entrega rápida. Super bem embalado.
5;Chegou no prazo
5;Recebi antes do prazo de entrega,
5;Ótimo atendimento e superou as expectativas no prazo de entrega.
5;me surpreendeu
5;Qualidade do produto e show, vale muito apenas comprar no Site!
5;Chegou antes do prazo
5;Chegou antes da data.
5;Muito rápido
5;O atendimento do fornecedor foi excelente. Muito atencioso
5;Fiquei muito satisfeita.
5;serviço prestado dentro do esperado. obrigado
5;A entrega chegou bem antes do prazo, super confiável
5;da forma que eu esperava
5;Muito bom.
5;lannister sempre sendo excelente na logística de entrega... Parabéns
5;Fiquei surpreso pela rapidez da entrega!
5;Estetoscopio de ótima qualidade e entrega muito rápida.
5;Muito bom!!!
5;Obrigado por mim deixar satisfeito.
5;produto entregue no prazo. A bolsa é pequena, mas é a conta para um kimono + faixa, me atendeu bem
5;Negociação concluída com sucesso, tudo ok!
5;Magnifico....Nota 10
5;Muito bom
5;mundo eficiente loja 100º
5;Toalhas bem bonitas e as recebi no tempo determinado.
5;Ocorreu tudo ok!
5;Excelente produto e entrega rápida! Satisfeita!
5;Muito bom o produto....Chegou antes do prazo...Na verdade chegou muito rápido...
5;O produto chegou antes do prazo e vem embalado. Recomendo.
5;muito bom
5;0
5;Produto e vendedor excelentes, pode confiar.
5;Recebi o meu produto correto e no prazo adorei
5;Excelente parceria.
5;Amei simples assim!!!
5;Chegou bem antes do prazo!
5;otimo
5;Tudo certo . Recomendo
5;chegou no prazo.. bom produto
5;BEM EMBALADO
5;tudo ótimo
5;Chegou muito antes do combimado
5;Ótimo
5;Excelente produto
5;O fichário é ótimo, gostei muito. O bolso que vem dentro é meio largo e não tem elástico, logo no transporte as coisas guardadas ali saem para fora... Mas tirando isso ele é perfeito
5;Achei muito bom comprar c vcs
5;muito bom
5;Ótimo produto ... Chegou bem antes do dia .. Tudo perfeito ...
5;Gostaria que o prazo de entrega fosse mais real do que informado.O prazo dado na ocasião na encomenda foi para o dia 17/11/2017. Tal prazo assusta um pouco o cliente. Aceitei com restrição.
5;cumpre o prometido, inclusive o prazo!!
5;Perfeito!
5;Muito bom, a capa cabe perfeitamente e o material é de boa qualidade, recomendo
5;bom
5;Muito rápido a stark sempre 10 bem antes do prazo produto certinho!!!
5;tudo ok, produto, data de entrega, recomendo!
5;chegou tudo certo
5;Produto de excelente qualidade , muita linda, exatamente como na foto ! Vem bem embalada , entregue antes do prazo ! Recomendo !👏👏👏
5;entrega bem antes do prazo estipulado, parabéns pela qualidade e serviços prestados.
5;Entregue antes do prazo
5;ótima loja o pedido chegou em perfeitas condições e dentro do prazo combinado
5;Produto de boa qualidade e entregue bem antes do término do prazo pré-estabelecido.
5;produto chego antes do prazo de entrega! estou muito satisfeito com o atendimento da lannister.com.
5;Excelente
5;Recebi o produto dentro do prazo,veio embalado e não tinha danificados. Porem, a loja targaryen não atualizava o status do pedido nem no App das lojas lannister e nem no site dos correios.
5;E muito bom
5;Recebi antes do esperado produto de ótima qualidade !! Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo.
5;RECOMENDO
5;Mesmo em período de carnaval o produto chegou bem antes do prazo máximo.
5;"\""
